ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,Bambara,Mandinka,Maninka,Konyanka Maninka,Mandjak,Marka,North Mande,South Mande,Jahanka,Jalunga,Fulah,Wolof,Lebu Wolof,Akan,Guan,Ga-Dangme,Ewe,Kabyé,Ouatchi,Kotokoli,Mina,Fon,Adja,Mole-Dagbani,Dagara,Nankana,Kasséna,Gurma,Gur,Kusaal,Senoufo,Minianka,Bobo,Bwamu,Koromfé,Bozo,Soninke,Songhay,Djerma,Kru,Grebo,Bassa,Belle,Krahn,Sapo,Dogon,Dogosé,Grusi,Tamasheq,Kissi,Temne,Limba,Loko,Mende,Gola,Gbandi,Loma,Susu,Yalunka,Koranko,Kuranko,Bijagos,Balanta-Ganja,Balanta-Mane,Jola-Fony,Mankanya,Papel,Mancanha,Serer,Soce,Bissa,Birifor,Lobi,Otamari,Kaansa,Karaboro,Hassaniya Arabic,Arabic,Hausa,Casamance Creole,Badyara,Baga,Bainouk,Bankagooma,Bariba,Bassari,Beafada,Biali,Dey,Dyan,Go,Gouin,Krim,Ko,Kono,Koussassé,Kpelle,Mano,Landoma,Lele,Mansoanca,Manya,Ménik,Mixifore,Moba,Mooré,Nalu,Ninkare,Nuna,Oniyan,Samo,Sem,Sherbro,Toussian,Turka,Wamey,Xasonga,Yoa-Lokpa,Losso ,Yoruba,French,English,Krio,Foreigners,Unknown,Others
BF035,Burkina Faso,Plateau Central,Ganzourgou,Mooré,0.904,Mooré,Fulah,Bissa,French,French,Bambara,Bambara,.,.,.,4166,482763,0,483,0,0,0,0,0,0,0,0,0,32345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,0,0,0,1448
BF036,Burkina Faso,Plateau Central,Kourwéogo,Mooré,0.965,Mooré,Fulah,French,Others,Bambara,.,.,.,.,.,1596,181242,0,181,0,0,0,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,0,543
BF037,Burkina Faso,Plateau Central,Oubritenga,Mooré,0.925,Mooré,Fulah,French,Others,Bambara,Bambara,.,.,.,.,2841,314609,0,315,0,0,0,0,0,0,0,0,0,17618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775,0,0,0,0,1573
BF038,Burkina Faso,Sahel,Oudalan,Tamasheq,0.463,Tamasheq,Fulah,Songhay,Mooré,Others,Hausa,Gurma,Djerma,Djerma,.,10000,158206,0,0,0,0,0,0,0,0,0,0,0,46671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,27370,475,0,0,0,0,0,0,0,0,0,73249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,1739
BF039,Burkina Faso,Sahel,Séno,Fulah,0.779,Fulah,Mooré,Gurma,Songhay,Tamasheq,Others,Djerma,Djerma,Koromfé,Hausa,7003,404716,0,0,0,0,0,0,0,0,0,0,0,315274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21855,0,0,0,0,0,0,2024,0,0,17403,2833,0,0,0,0,0,0,0,0,0,13356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833,0,0,0,0,6474
BF040,Burkina Faso,Sahel,Soum,Fulah,0.429,Fulah,Koromfé,Mooré,Dogon,Others,Songhay,Tamasheq,Hausa,Hausa,.,12623,363661,0,0,0,0,0,0,0,0,0,0,0,156011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95279,0,0,6182,0,0,0,0,0,0,0,12364,0,0,5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,8728
BF041,Burkina Faso,Sahel,Yagha,Fulah,0.808,Fulah,Gurma,Mooré,Tamasheq,Others,French,.,.,.,.,6529,171594,0,0,0,0,0,0,0,0,0,0,0,138648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,858
BF042,Burkina Faso,Sud Ouest,Bougouriba,Dagara,0.222,Dagara,Mooré,Lobi,Birifor,Dyan,Bambara,Others,Fulah,French,Dogosé,3417,153653,0,8451,0,0,0,0,0,0,0,0,0,5378,0,0,0,0,0,0,0,0,0,0,0,0,0,34111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17055,30731,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,0,0,0,0,6760
BF043,Burkina Faso,Sud Ouest,Ioba,Dagara,0.885,Dagara,Mooré,Others,Bambara,Bambara,Bambara,Birifor,Birifor,.,.,2621,265956,0,2394,0,0,0,0,0,0,0,0,0,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,235371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,0,0,0,0,4786
BF044,Burkina Faso,Sud Ouest,Noumbiel,Birifor,0.319,Birifor,Dagara,Lobi,Mooré,Fulah,Others,Bambara,French,.,.,2856,98915,0,1583,0,0,0,0,0,0,0,0,0,6726,0,0,0,0,0,0,0,0,0,0,0,0,0,26410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31554,20278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,1682
BF045,Burkina Faso,Sud Ouest,Poni,Lobi,0.469,Lobi,Birifor,Mooré,Dagara,Bambara,Fulah,Others,Kaansa,Dogosé,French,7526,356918,0,11421,0,0,0,0,0,0,0,0,0,10708,0,0,0,0,0,0,0,0,0,0,0,0,0,17489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72811,167395,0,9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,0,0,0,9994
GH001,Ghana,Western,Western,Akan,0.7801,Akan,Mole-Dagbani,Ewe,Ga-Dangme,Gurma,Grusi,Others,North Mande,Guan,.,14259,2060585,0,0,0,0,0,0,0,15281,0,0,0,0,0,0,1607387,7855,51829,130947,0,0,0,0,0,0,170927,0,0,0,32360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20742
GH002,Ghana,Central,Central,Akan,0.7852,Akan,Ewe,Guan,Ga-Dangme,Mole-Dagbani,Others,Gurma,Grusi,North Mande,.,9664,2859821,0,0,0,0,0,0,0,18340,0,0,0,0,0,0,2245602,145706,82361,200801,0,0,0,0,0,0,72241,0,0,0,32038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44189
GH003,Ghana,Greater Accra,Greater Accra,Akan,0.4112,Akan,Ga-Dangme,Ewe,Mole-Dagbani,Others,Gurma,Guan,Grusi,North Mande,.,3699,5455692,0,0,0,0,0,0,0,56514,0,0,0,0,0,0,2243349,84757,1340905,1103749,0,0,0,0,0,0,313787,0,0,0,100211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145984
GH004,Ghana,Volta,Volta,Ewe,0.9025,Ewe,Akan,Others,Guan,Ga-Dangme,Gurma,North Mande,Mole-Dagbani,Grusi,.,9825,1659040,0,0,0,0,0,0,0,9638,0,0,0,0,0,0,40851,31348,22125,1497293,0,0,0,0,0,0,7086,0,0,0,16362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32447
GH005,Ghana,Eastern,Eastern,Akan,0.5338,Akan,Ga-Dangme,Ewe,Guan,Mole-Dagbani,Others,Gurma,Grusi,North Mande,.,18964,2925653,0,0,0,0,0,0,0,11989,0,0,0,0,0,0,1561637,101040,532053,500502,0,0,0,0,0,0,99908,0,0,0,44193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48822
GH006,Ghana,Ashanti,Ashanti,Akan,0.7174,Akan,Mole-Dagbani,Gurma,Ewe,North Mande,Grusi,Others,Ga-Dangme,Guan,.,24380,5440463,0,0,0,0,0,0,0,143814,0,0,0,0,0,0,3903246,53318,59663,188029,0,0,0,0,0,0,673455,0,0,0,205949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83252
GH007,Ghana,Western North,Western North,Akan,0.6861,Akan,Mole-Dagbani,Ewe,Ga-Dangme,Gurma,Grusi,North Mande,Others,Guan,.,10074,880921,0,0,0,0,0,0,0,10652,0,0,0,0,0,0,604411,3603,25353,39060,0,0,0,0,0,0,156642,0,0,0,21585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6397
GH008,Ghana,Ahafo,Ahafo,Akan,0.6015,Akan,Mole-Dagbani,Gurma,Ewe,North Mande,Grusi,Others,Ga-Dangme,Guan,.,5195,564668,0,0,0,0,0,0,0,15953,0,0,0,0,0,0,339672,3167,10400,28482,0,0,0,0,0,0,110239,0,0,0,33175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11069
GH009,Ghana,Bono,Bono,Akan,0.7333,Akan,Mole-Dagbani,North Mande,Grusi,Ewe,Others,Gurma,Ga-Dangme,Guan,.,11648,1208649,0,0,0,0,0,0,0,63115,0,0,0,0,0,0,886342,4186,8173,17334,0,0,0,0,0,0,176301,0,0,0,12055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14517
GH010,Ghana,Bono East,Bono East,Akan,0.3448,Akan,Mole-Dagbani,Gurma,Guan,Grusi,Ewe,North Mande,Others,Ga-Dangme,.,23257,1203400,0,0,0,0,0,0,0,51157,0,0,0,0,0,0,414925,112532,19284,59143,0,0,0,0,0,0,259102,0,0,0,188101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22629
GH011,Ghana,Oti,Oti,Gurma,0.4545,Gurma,Guan,Ewe,Akan,Ga-Dangme,Others,Mole-Dagbani,North Mande,Grusi,.,11066,747248,0,0,0,0,0,0,0,5958,0,0,0,0,0,0,48510,152390,21068,149912,0,0,0,0,0,0,7882,0,0,0,339604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19360
GH012,Ghana,Northern,Northern,Mole-Dagbani,0.6247,Mole-Dagbani,Gurma,North Mande,Akan,Guan,Ewe,Others,Grusi,Ga-Dangme,.,24850,2310939,0,0,0,0,0,0,0,41855,0,0,0,0,0,0,39983,39305,4836,23504,0,0,0,0,0,0,1443635,0,0,0,687133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15465
GH013,Ghana,Savannah,Savannah,Guan,0.3865,Guan,Mole-Dagbani,Grusi,North Mande,Ewe,Gurma,Akan,Others,Ga-Dangme,.,35863,653266,0,0,0,0,0,0,0,37240,0,0,0,0,0,0,23849,252461,4207,28450,0,0,0,0,0,0,211206,0,0,0,28281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17179
GH014,Ghana,North East,North East,Mole-Dagbani,0.5304,Mole-Dagbani,Gurma,Akan,North Mande,Grusi,Others,Ewe,Guan,Ga-Dangme,.,9074,658946,0,0,0,0,0,0,0,27495,0,0,0,0,0,0,62304,1470,278,2438,0,0,0,0,0,0,349506,0,0,0,192321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6207
GH015,Ghana,Upper East,Upper East,Mole-Dagbani,0.7261,Mole-Dagbani,Grusi,North Mande,Gurma,Akan,Others,Ewe,Guan,Ga-Dangme,.,8623,1301226,0,0,0,0,0,0,0,85262,0,0,0,0,0,0,16338,1350,1197,2887,0,0,0,0,0,0,944848,0,0,0,45907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11232
GH016,Ghana,Upper West,Upper West,Mole-Dagbani,0.777,Mole-Dagbani,Grusi,Akan,North Mande,Guan,Others,Ewe,Gurma,Ga-Dangme,.,19033,901502,0,0,0,0,0,0,0,11793,0,0,0,0,0,0,12278,3521,1438,2113,0,0,0,0,0,0,700426,0,0,0,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2996
ML001,Mali,Kayes,Kayes,Bambara,0.3583,Bambara,Soninke,Fulah,Xasonga,Hassaniya Arabic,Others,.,.,.,.,24989,513172,0,183848,0,0,0,0,0,0,0,0,0,70447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58419,0,0,0,0,0,0,0,0,8591
ML002,Mali,Kayes,Bafoulabé,Bambara,0.421,Bambara,Xasonga,Soninke,Fulah,Others,.,.,.,.,.,19810,233647,0,98364,0,0,0,0,0,0,0,0,0,9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77531,0,0,0,0,0,0,0,0,4482
ML003,Mali,Kayes,Diéma,Soninke,0.4933,Soninke,Bambara,Fulah,Hassaniya Arabic,Xasonga,Others,.,.,.,.,12606,211772,0,48303,0,0,0,0,0,0,0,0,0,25222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11659,0,0,0,0,0,0,0,0,5950
ML004,Mali,Kayes,Kéniéba,Bambara,0.7564,Bambara,Fulah,Others,.,.,.,.,.,.,.,18074,197050,0,149048,0,0,0,0,0,0,0,0,0,36824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11178
ML005,Mali,Kayes,Kita,Bambara,0.9366,Bambara,Fulah,Others,Soninke,Xasonga,Hassaniya Arabic,.,.,.,.,35623,432531,0,405100,0,0,0,0,0,0,0,0,0,13226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0,0,0,0,0,7837
ML006,Mali,Kayes,Nioro,Soninke,0.4058,Soninke,Fulah,Bambara,Hassaniya Arabic,Others,.,.,.,.,.,10573,228926,0,39780,0,0,0,0,0,0,0,0,0,81869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593
ML007,Mali,Kayes,Yélimané,Soninke,0.8511,Soninke,Fulah,Bambara,Others,Hassaniya Arabic,.,.,.,.,.,5631,176517,0,10279,0,0,0,0,0,0,0,0,0,11267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965
ML008,Mali,Koulikoro,Koulikoro,Bambara,0.8831,Bambara,Fulah,Others,Soninke,.,.,.,.,.,.,30857,210611,0,185985,0,0,0,0,0,0,0,0,0,17355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457
ML009,Mali,Koulikoro,Banamba,Bambara,0.5444,Bambara,Soninke,Fulah,Others,Hassaniya Arabic,.,.,.,.,.,12248,191005,0,103989,0,0,0,0,0,0,0,0,0,24493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942
