ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,Bambara,Mandinka,Maninka,Konyanka Maninka,Mandjak,Marka,North Mande,South Mande,Jahanka,Jalunga,Fulah,Wolof,Lebu Wolof,Akan,Guan,Ga-Dangme,Ewe,Kabyé,Ouatchi,Kotokoli,Mina,Fon,Adja,Mole-Dagbani,Dagara,Nankana,Kasséna,Gurma,Gur,Kusaal,Senoufo,Minianka,Bobo,Bwamu,Koromfé,Bozo,Soninke,Songhay,Djerma,Kru,Grebo,Bassa,Belle,Krahn,Sapo,Dogon,Dogosé,Grusi,Tamasheq,Kissi,Temne,Limba,Loko,Mende,Gola,Gbandi,Loma,Susu,Yalunka,Koranko,Kuranko,Bijagos,Balanta-Ganja,Balanta-Mane,Jola-Fony,Mankanya,Papel,Mancanha,Serer,Soce,Bissa,Birifor,Lobi,Otamari,Kaansa,Karaboro,Hassaniya Arabic,Arabic,Hausa,Casamance Creole,Badyara,Baga,Bainouk,Bankagooma,Bariba,Bassari,Beafada,Biali,Dey,Dyan,Go,Gouin,Krim,Ko,Kono,Koussassé,Kpelle,Mano,Landoma,Lele,Mansoanca,Manya,Ménik,Mixifore,Moba,Mooré,Nalu,Ninkare,Nuna,Oniyan,Samo,Sem,Sherbro,Toussian,Turka,Wamey,Xasonga,Yoa-Lokpa,Losso ,Yoruba,French,English,Krio,Foreigners,Unknown,Others
ML010,Mali,Koulikoro,Dioïla,Bambara,0.9278,Bambara,Fulah,Others,Dogon,Soninke,Tamasheq,Marka,.,.,.,4875,488937,0,453659,0,0,0,0,1102,0,0,0,0,18742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,0,0,0,0,0,0,0,0,4961,0,0,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6063
ML011,Mali,Koulikoro,Kangaba,Bambara,0.9516,Bambara,Fulah,Others,.,.,.,.,.,.,.,16893,100398,0,95536,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262
ML012,Mali,Koulikoro,Kati,Bambara,0.8909,Bambara,Fulah,Others,Soninke,Marka,Marka,Songhay,Bozo,Bozo,Senoufo,11800,956753,0,852341,0,0,0,0,12785,0,0,0,0,25570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,2131,0,0,0,3196,13851,10654,0,0,0,0,0,0,0,12785,0,0,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,15982
ML013,Mali,Koulikoro,Kolokani,Bambara,0.9451,Bambara,Fulah,Others,Hassaniya Arabic,.,.,.,.,.,.,5932,232500,0,219728,0,0,0,0,0,0,0,0,0,8601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868
ML014,Mali,Koulikoro,Nara,Soninke,0.3984,Soninke,Fulah,Hassaniya Arabic,Bambara,Others,.,.,.,.,.,7745,241904,0,39639,0,0,0,0,0,0,0,0,0,56743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7058
ML015,Mali,Sikasso,Sikasso,Bambara,0.6377,Bambara,Senoufo,Bankagooma,Fulah,Others,Dogon,Minianka,Marka,Songhay,Bozo,9072,734984,0,468697,0,0,0,0,4977,0,0,0,0,14102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196604,5807,0,0,0,1659,1659,3318,0,0,0,0,0,0,0,7466,0,0,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9127
ML016,Mali,Sikasso,Bougouni,Bambara,0.9322,Bambara,Fulah,Others,Minianka,Dogon,Tamasheq,.,.,.,.,5188,458546,0,427458,0,0,0,0,0,0,0,0,0,13471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5181,0,0,0,0,0,0,0,0,0,0,0,0,0,3109,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8291
ML017,Mali,Sikasso,Kadiolo,Bambara,0.4088,Bambara,Senoufo,Bankagooma,Fulah,Others,Minianka,Dogon,Marka,.,.,7924,243411,0,99502,0,0,0,0,1371,0,0,0,0,10964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87716,3838,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8497
ML018,Mali,Sikasso,Kolondiéba,Bambara,0.9242,Bambara,Fulah,Others,Senoufo,.,.,.,.,.,.,9436,201462,0,186193,0,0,0,0,0,0,0,0,0,7521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102
ML019,Mali,Sikasso,Koutiala,Minianka,0.4971,Minianka,Bambara,Others,Fulah,Dogon,Marka,Senoufo,Senoufo,.,.,15424,580453,0,260774,0,0,0,0,3971,0,0,0,0,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,288572,0,0,0,0,1986,0,0,0,0,0,0,0,0,5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10589
ML020,Mali,Sikasso,Yanfolila,Bambara,0.9333,Bambara,Others,Bozo,Dogon,Fulah,.,.,.,.,.,4606,212717,0,198520,0,0,0,0,0,0,0,0,0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609,0,0,0,0,0,0,0,0,0,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257
ML021,Mali,Sikasso,Yorosso,Minianka,0.538,Minianka,Marka,Bambara,Fulah,Dogon,Others,.,.,.,.,2546,211606,0,33867,0,0,0,0,48998,0,0,0,0,6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113849,0,0,0,0,0,0,0,0,0,0,0,0,0,4323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604
ML022,Mali,Ségou,Ségou,Bambara,0.9168,Bambara,Fulah,Others,Songhay,Bozo,Bozo,Tamasheq,Marka,Soninke,.,6714,696115,0,638170,0,0,0,0,3090,0,0,0,0,23178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4636,1545,5408,0,0,0,0,0,0,0,4636,0,0,3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11589
ML023,Mali,Ségou,Barouéli,Bambara,0.8855,Bambara,Soninke,Fulah,Others,.,.,.,.,.,.,6123,202866,0,179642,0,0,0,0,0,0,0,0,0,8880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237
ML024,Mali,Ségou,Bla,Bambara,0.8237,Bambara,Minianka,Fulah,Others,Dogon,Marka,.,.,.,.,6407,283678,0,233655,0,0,0,0,2259,0,0,0,0,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37759,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550
ML025,Mali,Ségou,Macina,Bambara,0.7948,Bambara,Fulah,Bozo,Others,Tamasheq,Marka,Songhay,.,.,.,15961,236077,0,187637,0,0,0,0,1331,0,0,0,0,18098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13840,0,1065,0,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12243
ML026,Mali,Ségou,Niono,Bambara,0.7508,Bambara,Fulah,Tamasheq,Others,Dogon,Songhay,Songhay,Bozo,Minianka,Marka,6120,364871,0,273962,0,0,0,0,2468,0,0,0,0,35376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4114,0,0,0,4525,2468,7816,0,0,0,0,0,0,0,8227,0,0,9461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8638
ML027,Mali,Ségou,San,Bambara,0.6043,Bambara,Minianka,Marka,Others,Fulah,Dogon,Soninke,.,.,.,15461,333613,0,201589,0,0,0,0,29546,0,0,0,0,7106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79289,0,0,0,0,1496,0,0,0,0,0,0,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12717
ML028,Mali,Ségou,Tominian,Marka,0.7447,Marka,Bambara,Dogon,Fulah,Others,Minianka,.,.,.,.,19730,221129,0,21543,0,0,0,0,164671,0,0,0,0,6438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,17829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5448
ML029,Mali,Mopti,Mopti,Fulah,0.3635,Fulah,Bambara,Bozo,Songhay,Dogon,Others,Tamasheq,Soninke,Marka,Bankagooma,11917,368905,0,108837,0,0,0,0,1631,0,0,0,0,134110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61960,7337,22827,0,0,0,0,0,0,0,13859,0,0,7745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9376
ML030,Mali,Mopti,Bandiagara,Dogon,0.8761,Dogon,Fulah,Others,Bambara,Bozo,.,.,.,.,.,6319,313456,0,5548,0,0,0,0,0,0,0,0,0,22192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,0,0,0,0,0,0,0,0,0,274621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8668
ML031,Mali,Mopti,Bankass,Dogon,0.6094,Dogon,Fulah,Marka,Others,Bambara,Bankagooma,Tamasheq,Bozo,.,.,4457,264776,0,7388,0,0,0,0,36052,0,0,0,0,43144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,0,161348,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11820
ML032,Mali,Mopti,Djenné,Bozo,0.3382,Bozo,Bambara,Fulah,Songhay,Dogon,Others,Marka,Tamasheq,Soninke,.,24826,208413,0,60507,0,0,0,0,2782,0,0,0,0,46366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70476,1623,12751,0,0,0,0,0,0,0,8346,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707
ML033,Mali,Mopti,Douentza,Fulah,0.4027,Fulah,Dogon,Songhay,Bambara,Tamasheq,Others,Soninke,Soninke,.,.,10990,246625,0,14814,0,0,0,0,0,0,0,0,0,99308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,26885,0,0,0,0,0,0,0,80928,0,0,14265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7681
ML034,Mali,Mopti,Koro,Dogon,0.8161,Dogon,Fulah,Others,Bambara,Bambara,Tamasheq,.,.,.,.,7468,362587,0,2845,0,0,0,0,0,0,0,0,0,33738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295923,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26017
ML035,Mali,Mopti,Ténenkou,Fulah,0.6111,Fulah,Bozo,Bambara,Tamasheq,Others,Songhay,.,.,.,.,7691,162924,0,16202,0,0,0,0,0,0,0,0,0,99555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30785,0,1980,0,0,0,0,0,0,0,0,0,0,7741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6661
ML036,Mali,Mopti,Youwarou,Fulah,0.4241,Fulah,Songhay,Bozo,Bambara,Tamasheq,Others,.,.,.,.,4735,108523,0,10053,0,0,0,0,0,0,0,0,0,46025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17926,0,25920,0,0,0,0,0,0,0,0,0,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149
ML037,Mali,Tombouctou,Tombouctou,Songhay,0.371,Songhay,Tamasheq,Arabic,Hassaniya Arabic,Bambara,Others,.,.,.,.,145193,127328,0,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47241,0,0,0,0,0,0,0,0,0,0,38576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8526,25018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3634
ML038,Mali,Tombouctou,Diré,Songhay,0.7303,Songhay,Tamasheq,Fulah,Others,Bozo,Bambara,.,.,.,.,115915,109661,0,1947,0,0,0,0,0,0,0,0,0,7911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069,0,80085,0,0,0,0,0,0,0,0,0,0,15336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313
ML039,Mali,Tombouctou,Goundam,Songhay,0.4497,Songhay,Tamasheq,Hassaniya Arabic,Fulah,Others,Bambara,Arabic,.,.,.,42737,151329,0,3216,0,0,0,0,0,0,0,0,0,5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68047,0,0,0,0,0,0,0,0,0,0,59245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8971,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233
ML040,Mali,Tombouctou,Gourma-Rharous,Tamasheq,0.4966,Tamasheq,Songhay,Fulah,Fulah,Hassaniya Arabic,Arabic,.,.,.,.,9843,111033,0,0,0,0,0,0,0,0,0,0,0,3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44314,0,0,0,0,0,0,0,0,0,0,55143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983
ML041,Mali,Tombouctou,Niafunké,Songhay,0.3822,Songhay,Fulah,Bambara,Tamasheq,Arabic,Bozo,Others,Hassaniya Arabic,Soninke,.,331856,175442,0,19883,0,0,0,0,0,0,0,0,0,57116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119,1754,67058,0,0,0,0,0,0,0,0,0,0,18519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340
ML042,Mali,Gao,Gao,Songhay,0.6452,Songhay,Tamasheq,Bambara,Others,Hassaniya Arabic,Fulah,Arabic,.,.,.,29816,239535,0,10924,0,0,0,0,0,0,0,0,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154539,0,0,0,0,0,0,0,0,0,0,59684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6661
ML043,Mali,Gao,Ansongo,Songhay,0.4787,Songhay,Tamasheq,Others,Fulah,Bambara,.,.,.,.,.,24124,131953,0,3542,0,0,0,0,0,0,0,0,0,8266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63172,0,0,0,0,0,0,0,0,0,0,38818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18155
ML044,Mali,Gao,Bourem,Songhay,0.6629,Songhay,Hassaniya Arabic,Tamasheq,Arabic,Others,Bozo,Bambara,.,.,.,40920,116360,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,0,77138,0,0,0,0,0,0,0,0,0,0,15689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16866,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830
ML045,Mali,Gao,Ménaka,Tamasheq,0.5656,Tamasheq,Others,Songhay,Hausa,.,.,.,.,.,.,81027,54456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822,0,0,0,0,0,0,0,0,0,0,30800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19273
ML046,Mali,Kidal,Kidal,Tamasheq,0.8483,Tamasheq,Arabic,Bambara,Others,Songhay,.,.,.,.,.,8240,67739,0,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,0,0,57462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700
ML047,Mali,Bamako,Bamako,Bambara,0.8816,Bambara,Soninke,Others,Songhay,Fulah,Dogon,Marka,Xasonga,Senoufo,Senoufo,244,1810366,0,1595981,0,0,0,0,15880,0,0,0,0,27791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3970,1985,0,0,0,1985,55581,29776,0,0,0,0,0,0,0,25806,0,0,3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5955,0,0,0,0,0,0,0,0,41686
TG001,Togo,Togo,Togo,Ewe,0.223000117,Ewe,Others,Kabyé,Ouatchi,Moba,Losso ,Kotokoli,Mina,Adja,Yoruba,56947,8095498,0,0,0,0,0,0,0,0,0,0,0,145719,0,0,0,0,0,1805297,1157656,793359,477634,372393,0,315724,0,0,0,0,218578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680022,0,0,0,0,0,0,0,0,0,0,0,0,0,615258,226674,0,0,0,0,0,1287184
